transaction_id,customer_id,transaction_date,amount,status,city,state
a65ee79ac9ef387d53a86a7195403fcd,cf9df4b26b449f217680aed3ca61277d,2017-10-08 17:49:48,8.39,Pending,belo horizonte,MG
d1ea55f7318ed68dab3622af81e15141,7882d91898341a59ddd07cc20b613d40,2017-08-26 19:57:52,65.0,Pending,nova aurora,PR
0ec20e561e76d49aa3ca434872643de2,4f98668ad1d46cba77e45d3cc23121a9,2017-10-24 10:24:30,31.77,Failed,sao paulo,SP
b74092206cd29b62907516d95e927fd6,4298e6097bda6445b0533e89c00eb465,2018-08-14 11:28:54,73.49,Pending,bage,RS
285c2e15bebd4ac83635ccc563dc71f4,b246eeed30b362c09d867b9e598bee51,2017-12-08 12:00:04,2.24,Pending,tupa,SP
285c2e15bebd4ac83635ccc563dc71f4,b246eeed30b362c09d867b9e598bee51,2017-12-08 12:00:04,2.78,Pending,tupa,SP
41e9d5f1e8d3bdaf6500baba3502970f,bd20b84718a1ccc794a08bbaf28d989b,2018-02-26 20:38:54,367.12,Pending,sao jose dos campos,SP
f9d426c3a20cfd9036440039c5430b7b,f4f6702a748d7ed6fe0dfbabd8990248,2018-03-29 12:47:53,95.65,Pending,caruaru,PE
d574338f566ca28dd67820f48ec1f1d8,d0715495890791e60e858ffc2b414cf9,2017-12-12 21:22:07,278.22,Pending,campina grande,PB
3bce4193e30b36d4d3284df3fa96d77f,0f4ca29d9d412ff338eeb6ab3716b71a,2017-10-17 11:54:07,87.76,Pending,sao paulo,SP
2fcae632b06e40088d1800fc1cfc3e69,b9543736a1c64efd425d1fbfeb613771,2018-02-07 10:03:37,2.72,Pending,vila velha,ES
332406cc34a6bcc1ade93cae9e11ab06,0f9de5340f8ca84a67a3fc4e971965cb,2018-07-07 14:02:43,32.43,Pending,sao paulo,SP
a38e4cbdd87e8c456ad46a0c668a5c19,835f0839de5bb6a2928f7343a9293245,2018-06-09 18:54:50,48.13,Pending,sao paulo,SP
fc8c929edfce9cac492eaf36ee0968b4,9b2551bcade88f33a240d4435ff33634,2017-06-04 10:16:12,23.78,Pending,sao paulo,SP
0ab5ed0d546ae59a2b1f18acd5b6ec9c,d6303f0e40b15317d394f57e76fe782c,2017-11-11 10:38:49,339.39,Pending,uberlandia,MG
353c2d280644bb6bf788b0591a162373,a97737b9de902fa65599e2a440b9b8e8,2018-04-11 17:00:49,63.28,Failed,sorocaba,SP
5d28e7e8ae4794ffa06b352990f78234,e0883b000f22acea52d0256b5a866968,2018-08-12 23:29:24,321.38,Pending,rio de janeiro,RJ
6a713ce5b2cfc769104c39775b662625,0198441fd94fedf81ba98683f6449a1e,2018-04-25 08:01:36,90.2,Failed,aguas de lindoia,SP
c8897b5891a3195ee9cecf410341b589,c5ad44e41c6bb1195a7cbe476af25449,2017-10-17 01:24:28,41.36,Pending,sao paulo,SP
cd3b365e8b6d4010dcbd635c071632b9,326f21ca375fd20981036e147b65ac6d,2018-05-10 21:55:55,194.09,Pending,nova serrana,MG
189c5481e0ff2e96da113dfe289b88bd,cd083682e8c764991ab00ad9dc7748b8,2018-04-27 18:04:15,157.91,Pending,campinas,SP
5e666f31a774ff904141886e1ef4e3d3,58ed7744a942602df913a5b6eed945c5,2017-05-30 18:19:31,149.4,Pending,fortaleza,CE
0c00ee38c8f26756069a581a5fae12f6,044d79868bec993e35df7044c8644943,2017-02-26 04:02:42,80.67,Failed,caceres,MT
89632ab0ec088829b4e3338a772f80b4,edc518b9867f838e84d508ad4980d733,2018-04-08 22:28:54,75.01,Pending,santo andre,SP
0015ebb40fb17286bea51d4607c4733c,da43a556bf5c36a1104c473cff77de6c,2018-01-14 09:01:36,37.0,Pending,pato bragado,PR
f83d61ff63b249ebaf932dc3e7e2532a,2efe3acbefcdd642ecce2d33d878fb40,2018-06-20 19:42:06,34.22,Failed,osorio,RS
406a59cb4b044ee714963cd2c70fbb6e,5ec25f4ab37a355fab56c7f7b2fbbf55,2017-10-13 13:17:09,138.32,Failed,belo horizonte,MG
71b725ecf0efc07cbfb6fbc0d5f894af,1d23076b85bfc61ed3777d9286c75d98,2018-06-23 16:00:55,108.42,Failed,canoas,RS
5e42950b6aa90d698e75af4e41641386,c9fe1c67c4d2d851dd6d1a81751636a2,2017-05-11 16:21:10,139.07,Pending,marica,RJ
882e8af23c36f8930312f88cacde187b,39956a419d1d92294fa20b02d3ba8664,2017-08-22 09:59:09,203.3,Pending,rio de janeiro,RJ
91df6f3cf26d70ab6a918d29d0a0b906,d99d4916f321d6691a8aee32b3d09b95,2018-03-22 16:15:09,31.96,Pending,salvador,BA
cba168048c28675b998a0b46d19a672f,817b5694bac6be4b10006aa850f8e38b,2017-10-20 17:28:24,117.13,Pending,tres lagoas,MS
d45eb8b423190d51b78089dfaccc95a2,c43869269cc00035fa78becf648d99a3,2017-04-08 12:54:43,85.82,Pending,cajazeiras,PB
5c5a8c9c0e8a30b697d7cea5123db572,3951726c606aecacde87770d968bfcbf,2018-07-22 12:31:20,85.54,Failed,cajobi,SP
4fe4120d5ff847b658ad80188256cb99,6d0e46867a3f2b90a1e26bda0b1af118,2017-04-27 00:12:04,101.14,Pending,caiua,SP
0152de20f6e09fb1133847df8babd490,cc427818670e1a876ce1a0c989d92f68,2018-08-07 22:42:13,225.19,Pending,sao paulo,SP
eb4d305848989350701a75e1cb3c0a93,00e200fe66bc8553bd83681887d6176f,2017-04-20 09:57:34,74.94,Pending,manaus,AM
9b871ac52352fe5c58010cad01550b6c,38a4682d6d079b67682fa6e895fbc980,2018-08-06 09:41:09,340.47,Pending,santos,SP
2671fbea1d23cb4415ae5e3902961d61,707820300c6625542265b552fbdb4700,2018-01-25 16:24:17,102.36,Pending,extrema,MG
db9f2956d5aa9406afedc858c51c2f5f,545b3f9dcf5aebe2020cbdcc23c06101,2018-03-12 21:31:27,243.45,Pending,osorio,RS
f9af40e68463ab36441bae99e215e3e0,4f1b55a9a3ff88770c4e6623b5d701c6,2018-06-18 11:42:48,137.93,Failed,angra dos reis,RJ
5d4aa068372bd9c8e056357446f19e6b,80f1da109c3348abf3ad13821c6d962a,2018-04-11 23:00:38,340.07,Pending,mogi mirim,SP
d0ec19bf3a898ff42bbe48cdc06bb7fe,b66cd04aca983b1bd853a326273d0481,2018-05-21 19:12:26,63.29,Failed,maua,SP
d374b00ca864bcf61a03638e73cb744e,24e69f16d58f72c3cf950598399a16a5,2017-06-22 11:54:35,178.89,Pending,rio de janeiro,RJ
2ab2159c05ced98c935040d34ba5840c,751dbc90791ddaeead2e309fcca2f009,2017-12-01 17:22:12,134.66,Pending,belo horizonte,MG
5fb81ae5bda9580ad705d1ce97a6fa49,179b972815353a352428a0ebb6872793,2018-07-27 21:02:05,123.75,Pending,franca,SP
4fba4b6ba715a2a3c0c0d0f9cd561640,74395fb4810519fdb972dab7d83b97d2,2017-03-16 00:22:04,44.65,Failed,brasilia,DF
4317fe882d992cda2fb3d51baeb2751c,fe3a61bdb29c2b230185ba088ac71486,2017-10-07 11:51:46,117.43,Pending,porto alegre,RS
4317fe882d992cda2fb3d51baeb2751c,fe3a61bdb29c2b230185ba088ac71486,2017-10-07 11:51:46,9.49,Pending,porto alegre,RS
9f3094cb22de642bf0c70a450cdffbf3,313b4ca0c1c07a7dd244e0c9285aecac,2018-04-23 19:13:08,267.64,Pending,pindamonhangaba,SP
c6b0cd5c0d74a8a96dfa152ec3159de4,ab4c36291b60116e8ecf34ffd666efaf,2017-10-13 14:31:57,327.92,Pending,campos dos goytacazes,RJ
6a152f5684d235853de99a54ee7e8065,5d40512265ba0d0674b70be65b892a1f,2018-04-16 20:15:53,764.12,Pending,belo horizonte,MG
fce0844e8548aed6d329fd798f4937a9,1a2c73ee774d8e6701caa7e397236023,2017-03-10 13:15:23,47.78,Pending,tres rios,RJ
af93e16ddf586c99d807b5b6a68903ac,e4382ec62fc7e2f00f5728c2a5395c11,2018-01-04 14:37:29,163.06,Pending,guaratingueta,SP
32751a5c3421cf9ebf41c8b2d0d07634,91bc4ec703dd6f90ae1da3258f10fe6a,2017-08-21 10:26:18,401.37,Pending,curitiba,PR
9cfff951160cff8164e3eb826dd83dd8,1dfa1a2723edcb1ad5acd5f9f9d52e8d,2017-05-05 13:26:31,98.9,Failed,sao paulo,SP
7c95572fd6e7e0ab8b88b00fd8c70716,418af5f91d6a47660e62a208385edac5,2018-05-25 21:31:30,53.39,Pending,mongagua,SP
2d23b7b75beee56569dff3df10d61495,e7a2035a508f9bddf360fb884b9538de,2018-01-22 23:34:00,124.52,Failed,itarare,SP
9f18089ba7e24ef00e1c99eabd999fc3,2829a3dd603908f41a39329a5f5daa9d,2018-05-31 10:45:51,148.69,Pending,maringa,PR
29acb175de2a4da2b456200329d0f5ca,830fada6ce508f4799c9c927fed6acd0,2018-03-31 18:26:48,171.0,Pending,rio de janeiro,RJ
986581ef421476a1ff5edb2d73327d66,57c3c8f5054eb2f22d20d24b9152686d,2018-02-21 09:37:53,138.6,Failed,arapongas,PR
e8f1e6bc58ce50eb224d5ea7408a88c0,455af6f8ed15501f63e2ca8dbe6f37a0,2018-04-27 11:16:21,180.76,Pending,lagoa,PB
83b3ec68c2f23b553f392eab2bbcc07c,264309a71b792b40150ec69524c25603,2017-06-30 15:28:08,102.03,Pending,diadema,SP
942818fe0196e1b31017bffb40c048ba,40505a7ba5cb60766eb5fc4d8f696e45,2017-11-11 05:58:30,73.15,Failed,capivari de baixo,SC
49bd813b3976d7df68484922185f646d,1e963b5f838512cd33a77e603b7098fe,2017-07-04 07:43:46,188.32,Failed,joao pessoa,PB
da7b8d3f7de2b64a8d4f6d59b36159a7,cb98a3bff07a4b78b45ad0fe5a17fb1d,2018-08-04 16:32:43,88.72,Pending,sao paulo,SP
f2933e4d8f850da97ab10a79953c0c8b,0da23baa8866f63cd877a5c1e231f346,2018-05-06 06:44:41,240.82,Failed,sao luis,MA
df93ef458b1b9c8a6776d6ffec19af83,0d5b3bca30f3aa04407711c35f13fe33,2018-04-30 17:31:01,94.72,Failed,primavera do leste,MT
c09cb6b791048075a9d5047f8c5abe16,219796db1b487128494df4beee7542d4,2018-02-09 10:27:38,79.9,Pending,marataizes,ES
2f6c35e9b4743c491ac7319d36bd3ca6,c820e5fcc664ef713b284e5856955802,2018-04-19 10:09:55,71.19,Pending,guarulhos,SP
09179a93a7f4f710051cefde1d2f7ceb,fe485abf913542028cce88ddd0abbfb3,2017-11-09 19:43:34,213.83,Pending,baturite,CE
76508d4ee45c06841c22c67906a6bd71,b78d867ad941805df6bc294c46c1f04a,2018-05-03 19:17:08,136.6,Pending,sao paulo,SP
4a9c9be798acfc1e1539c75f2477b9b3,83bb6f200a22a5d13ba06eb2968ab899,2017-12-14 10:21:55,124.28,Pending,sao paulo,SP
99413574b19fb9d3b4230abbc5dff970,c534087dbd39994baf9ebcf2e9fd9ade,2018-03-13 19:59:48,171.0,Failed,belo horizonte,MG
77670d903936f910039e218bb3ea400d,1efc9d3e28764888317beabc11686b06,2017-11-26 14:00:32,134.58,Pending,belo horizonte,MG
0c6ec1022958b35c45335231ea396ad2,14e7871569ad7387e9fc4e84d92dce91,2018-08-21 21:09:59,207.52,Failed,santo andre,SP
0c2cbbfae44e4f2bd7c747a2c2b05bbe,a4bb40b4e438a106bb16b7724273e120,2018-07-24 18:50:07,37.37,Failed,braganca paulista,SP
f36c1228bd06f0ffe6595b5b4bcc4bdd,b2debe4651838a3396be94a0471a5912,2017-08-12 15:32:09,28.96,Pending,piracaia,SP
3e53d7fbc6342fe8c6ac3b64df14d3eb,2a8b1640932137497bd86e83df558d64,2017-05-21 07:58:02,148.72,Pending,rio de janeiro,RJ
056857abb03503b756f596e42d86e10b,713ac4139fc3aab8b2e00bd5644295fc,2017-10-05 13:04:05,91.66,Failed,sao paulo,SP
68993f27a34bd02e3b2c2ebb5c41b9ec,e69c1b17ce033060c97375f5f1d06885,2017-03-10 18:17:36,117.82,Pending,sao paulo,SP
1e42f2b8223f9f659d11ea4de0524e57,edd688bedbae9130ccbc99b6826b2381,2018-03-30 14:39:38,55.23,Pending,salto,SP
3a28b975c176565c52fc1af2b84197cf,b1579afc7974300db655f47a85f69135,2017-10-13 19:14:08,133.76,Failed,sao bernardo do campo,SP
7aec0be67a2ae4e49ebf19b44bd43b51,f1b3152055c1dec4a3d1eb8c3a7ac929,2017-11-26 10:42:17,175.78,Pending,curitiba,PR
5dfc09b12e05c4364cd6534f29844dc2,81772c512e346e43fbd7cc81f60b7af6,2018-04-08 20:20:09,192.55,Pending,sao paulo,SP
c16e485cad605e6180b08e988e5b5bbb,017dd3798ef0f401392abdbc129d78a0,2018-06-01 20:57:27,85.41,Failed,sao paulo,SP
196bcd18b3770c231567c0f27b0b16fb,cd8cc6c5fec2c2caddc3e96619c2f136,2017-11-07 22:28:02,151.26,Pending,sao paulo,SP
b80ad2b6c5b351d9e15b84a8008a7d87,8abea2586885adbb1203c365be1518f1,2018-08-13 22:36:41,62.33,Failed,rio de janeiro,RJ
c1fb4a4e7d3bf856bf229e9077dbd64c,a4df8535c2af229a6efe1f2b28909912,2018-04-03 09:31:18,108.21,Pending,sao paulo,SP
4d6951fdb1a472a77ce1422ca656c2b8,1d7a786540a0105d734010e8d88a6a53,2017-05-24 17:12:33,154.07,Pending,marco,CE
d7c3bde68818e4f4c44f0641f25c0092,3d4eee9068aa08122a8e652c21727998,2017-04-27 16:24:28,18.8,Pending,rio de janeiro,RJ
b4eeb5f8b01e30cfea0247dfbee0d054,1747f9c28aa67f867b8b885a67f820c0,2018-07-03 14:40:57,173.3,Pending,ribeirao preto,SP
017c16deefc1868a33a5966485ea4721,e7e0438494f6fd05d28210e8c6bd02a6,2017-11-18 20:23:35,251.29,Failed,porto alegre,RS
53a9030f4c378093408080aa3809e214,a421f8306b6226a35378a093950a438e,2018-02-08 19:02:20,285.63,Pending,juiz de fora,MG
3ff3ef2712ca7c33e82afe0697183621,dfad35428d73fb161f37a7b844ab4cc5,2018-04-09 15:05:45,219.18,Failed,belo horizonte,MG
67d76fc5a4545e99be9b1e6f9e90cfc5,b2dd3429b9c80e9f1d519af8a7705833,2018-04-26 14:33:47,221.47,Pending,goiania,GO
eea28d6b80e09bfb00dc1f0640d2de47,3696afd6fae4a1f36fcbc3db8f3d6640,2018-08-09 08:55:38,2512.53,Pending,birigui,SP
cc09da6c606c28d227e63092534166fd,3a1312f3b271aa1bb0c95afc4e1c7144,2018-08-08 01:57:45,97.16,Failed,curitiba,PR
273177c9b2d2eb2a68a77ee39e726b52,8fe693b836b15ebda5ba1b71fe254a75,2017-03-01 15:02:59,114.73,Pending,joao pessoa,PB
f0ef4a7e953d49418b658852e46ae239,a514686ba42450bf705222bd5ffacc70,2018-08-08 19:07:27,103.93,Failed,sao paulo,SP
d6a5b1dabb71e6af751ca35e7ecbcae2,84a18469ae1de12043370666d2807e6a,2018-05-29 15:03:29,216.6,Pending,curitiba,PR
ce4c50f30197a0330b034d27da7f5ed6,264e5e9f32e548e54a26fd718c707553,2018-08-06 11:31:03,161.27,Pending,alagoinhas,BA
a01e45fb2acf54e98e2b1269ce639ddb,5bfac31979b433764b7a939b6b46fdc6,2018-01-29 16:54:25,134.64,Failed,sao felix do araguaia,MT
afd30106ec5fcdc91936dc9e8bdac2bb,81e6dcb18ef7a826576876d2f21756ab,2018-08-16 10:02:10,126.84,Pending,salvador,BA
22b4202b17bc3ba77ee0b82dce7640f4,e62524b785aae220dbeb9997d9e34312,2017-10-31 15:18:20,117.16,Failed,cassilandia,MS
aa04ee4542e835a3e6f4da876dc654c6,dc49e0412ba3a24e9555f34f15e715ad,2017-12-12 15:27:05,19.33,Pending,sao paulo,SP
bab8a3c77d39678185f390e2317418dd,7f858b13b6bc5add18230f1efbd7b6e9,2017-03-21 16:13:29,89.11,Pending,belo horizonte,MG
43ebb44129e36dee79fef2ff7343a806,5d96f7ec0aa0498407850bd38017cf44,2017-07-07 16:25:41,50.1,Failed,sao carlos,SP
11b1470a79108e6d6dde223c40bf2c4d,825f58ca9af74f7fed6d0e24f5e12fe2,2018-07-05 03:38:19,48.05,Pending,japeri,RJ
cdc1504eb9521a2941c00363ee8288d2,87e3b43896edfc6786a0d8ab36a14202,2017-09-05 16:05:43,241.22,Failed,niteroi,RJ
287b0bab443f35ac8aaeef8efdbc3a74,ca428a8967c35219bc97f4080b3c2fa5,2017-10-30 21:42:35,77.57,Failed,goiania,GO
6e90d9d1208b1fd1a03e262aa7d54115,ba5d9b2f351aa1537e733555144c88e5,2017-11-03 10:22:00,67.02,Pending,sao jose da lapa,MG
bd6a18e7a7310602453f4fa2a74ccdb4,7c9cd3cca2b9e21c63bf307f7b284685,2017-04-25 08:06:05,38.72,Pending,sao paulo,SP
43633b4950869ad500817fb5326e1864,69b9d91ba59311c2c23231ae34d2faa5,2017-07-27 14:02:07,65.0,Pending,macae,RJ
dc7566bfe3895fb2cdd629c28afede86,51eb7663bd61a5973720f98b62097595,2017-04-07 15:21:10,113.86,Pending,curitiba,PR
61d5f1dcdf9b023ea7622b65d2362e4f,bb465a223e03add1dea0f9b32822f59c,2018-03-30 09:27:22,767.69,Pending,itariri,SP
ba5bea3d3350015cf0511a06893b7617,f9f54decdc00f222d23da880105b1078,2018-06-07 19:45:22,301.62,Pending,itapira,SP
47a59571eaf621fe16f74c18e25fa329,78a1c372926a7a74192f675703215b39,2018-02-22 18:48:27,66.89,Pending,campo limpo paulista,SP
d04aa7a56c20579debaf2cd69ce4dd73,d5f0e4db4039669c25d1d1fe428c8bcb,2017-03-05 20:49:57,258.52,Failed,brasilia,DF
2da6ebf3d4e564ca7ed21893aa78d820,d4e7cb01d336245a67f8d43b21c82269,2017-09-29 09:18:47,190.87,Failed,brusque,SC
2d372207e6e6c38c19f44bf5a7e07e66,dd4f9db38b8a3f03ff4dd5f159dfe50a,2018-03-15 16:34:31,148.45,Failed,juiz de fora,MG
8fa6f30389819ea6543a643faf9ad7e3,50da54149c28a6b981ba9041bae4f547,2018-07-15 22:51:54,283.02,Failed,betim,MG
f9418673303e682d25b8e8a57bb7c4d8,a3f51ba06f92eea012aee0148689488b,2018-08-01 08:06:08,31.22,Pending,bonfim,MG
32cfd413ea0c915a211233c47b4e4de6,a5365057820af88a289d8dba9dd64e5f,2018-04-20 15:12:47,45.22,Pending,brasilia,DF
bec25025b8d0b7db00c510720053761e,806e9984a49a008bbb424f31641d62db,2017-01-25 12:21:10,23.93,Failed,taboao da serra,SP
562076d60c251c77097429565cbec0de,57779073c7aca208b56979cc2280c5ca,2018-02-26 21:53:05,66.5,Failed,sao paulo,SP
2279a1470dc48f765e758fbd6a9cdce1,e8d643d5a300509924e52300a3d007f1,2018-03-17 17:21:31,203.08,Pending,itu,SP
96a75e828fbc9c621023e65e7e8dd946,19a5bafbf7f95813571c00ad39534345,2017-09-19 11:19:05,315.74,Pending,curitiba,PR
607b372f8dbe0c08c14588e6468addbf,c238091b1481de3a96e6a5c3b331e403,2018-02-06 14:20:46,29.77,Pending,embu-guacu,SP
27c60cfbe4965270943d7cdab0989038,5f0da02ddc5814e24c420575d2280df1,2018-07-30 12:10:23,185.18,Failed,niteroi,RJ
69bff117da8229936027f2bb1024866b,7178515b43cdb7c58637ea981401ab1a,2018-07-01 21:01:21,207.92,Pending,santo andre,SP
0b3b6b78bd15a0e28176f25fab4eb472,2b6d4b2b966c8aa7413190f4b5dee130,2017-10-19 23:49:16,89.77,Pending,itaguai,RJ
6714f3ccd1250580cfa7ab9c1aeb23f9,59b114ec578b82807589114ebaa6e354,2018-08-23 10:43:59,171.59,Pending,pederneiras,SP
d4eff8d7652db5a92efaf867550013ca,798dea2aaefb3885972c1a1d262ca636,2018-02-06 18:54:43,158.89,Pending,mesquita,RJ
2de8cabf193c1a1753f62d87ac8499bb,d27c4b391a768fbd66b80ffaa2ea4306,2018-06-12 08:42:06,73.49,Pending,araxa,MG
04467aceefd2346ed54c7fd9e40721a6,8cbe6c3bbaaae2aa9f5d97827a7968d0,2018-01-25 16:21:03,67.5,Failed,rio de janeiro,RJ
bdf02f71cb1446f5b21d51a329dfa261,9b00f9e555698bf946d1c124e9d252f0,2017-11-10 18:13:05,283.88,Failed,maua,SP
570ddeb3f301dec9fc28d95add0e825b,d3615124d6ba7e16770f12ceb2bba992,2018-05-04 03:59:20,65.39,Pending,taboao da serra,SP
d45ccf00bbb028620024ed708518f15a,07758f1bf119e252473eb668448c656f,2017-09-04 19:04:37,85.16,Pending,guaruja,SP
d871c26f47ac69e5afda955147ed598f,39bf238fc743eb92bdd3525dd72f4126,2018-05-15 11:43:48,125.61,Failed,braganca paulista,SP
d3f58dcb7705f30c2257940517740287,cbcfae7b60710216bbea3d587a83af2e,2017-05-02 03:48:26,208.35,Failed,sao paulo,SP
913d2a315c656c7a2f0edc9315a842b3,ba42d1dadd7f454d073d1fb0277f446f,2017-08-16 10:44:24,62.3,Pending,joinville,SC
1a1ef8dc595adbce0e5d75d806d69286,6828f49c4fe2b5f50f12e6120d5ffb78,2018-05-23 08:18:35,20.0,Pending,florianopolis,SC
7a1cfc5a41ee6890e553de7276ffebfd,91fb75a0603ea4cc7f91810bf32782a9,2018-08-06 09:56:36,150.0,Pending,farroupilha,RS
6a2cf11a0f3d4670de5674e795196f14,bb0d1df0a5c7b32669347c443e29f845,2018-03-15 00:35:54,54.76,Pending,taboao da serra,SP
0911bde30c594a8d02279916da2ece61,9610f21b66c3938400ad9f39014bf93b,2017-10-25 14:38:14,80.19,Pending,casimiro de abreu,RJ
7cae50310da9b9ad218aa7ca236e41ad,29725405796059b5e43a6d8d547d21d1,2018-02-24 10:48:01,90.17,Pending,mococa,SP
fa28c489b6e2a232b8d4512a06ac44f0,dfc2e5ba198bff36ab53800fd43e0644,2018-07-01 20:45:27,1284.78,Pending,curitiba,PR
362cd36939c1c4638bad780d01b3fd68,7037578e0e5aa0e33f533957c4c16742,2018-06-25 23:00:42,118.35,Failed,sao paulo,SP
2d2bd0487565c23b4bcc0b29a41da55a,34f852cdb25124b22f5b451449f3a91c,2017-01-30 17:36:05,121.99,Pending,franca,SP
8f4c2a460cb59272ca055d4203b0f440,dc1242da4fdbf51c141e366ee416d458,2018-02-24 14:22:18,416.54,Pending,toledo,PR
c8e51524cf9ae78ec9f421b1054378ff,735910d408209bc94a6b5cba4985425f,2017-10-08 12:40:00,58.59,Pending,rio de janeiro,RJ
66528ad3bb480c8959bb478cc37becdd,ec2c194abaf8d7be12b7f215e2128d0a,2017-10-04 20:11:47,82.36,Pending,sao paulo,SP
4ff5089ec54ccbbccc7334916e882e00,4d301748886972e3ff4b8f930eeea153,2017-09-21 08:17:13,88.37,Pending,guarulhos,SP
45acb6840b062e10dd63454b19ce5212,7b2ff9be0c86252de722d6287c6d9668,2018-07-03 18:36:57,847.38,Failed,aracaju,SE
5494d7febdfd2f93ebdb691782d56f02,b09ff235742f48bfa743f3e9474d36ef,2018-07-09 20:06:06,214.13,Pending,guarulhos,SP
d896771c13346a1152e08d268514f544,b389f7017be2f4770ebe90fbfec9ac88,2018-07-01 17:36:53,268.84,Pending,belo horizonte,MG
1109a323a5e20da772a2f7b3cb0f9af7,892d0f0cbb0f1575faf3563f15bcfba0,2018-07-22 20:03:44,27.69,Failed,taquaritinga,SP
29fc23bcd9e04ac6a5919350404eb36c,a2463c771cdc164e80078fd3d5e12ee0,2018-03-03 21:52:44,1246.9,Failed,ampere,PR
31cb8821ab778cd23ebb6ce6f9e2bce0,b3ff37db557452c87c756f90457fe7b1,2017-02-05 19:35:10,36.51,Pending,contagem,MG
9af5f003f0da353f6c32a5c5e0c83b39,2129cc3d2764d1f9c4618f6c06f40f65,2018-01-31 09:52:29,353.31,Pending,seropedica,RJ
a68c330c22c204ef5283a562bed75b97,6d6335349686a400eac6839dd1d060c3,2018-02-20 16:06:21,296.08,Failed,sao paulo,SP
1d2d07309f231879bd8097c707d4ad8c,e4479538a52c85752fca6f79078ed387,2018-02-09 13:47:22,63.27,Failed,sao paulo,SP
bfbf45695ada6f6c2b2bbf14d224aeb1,911f537925bba457f30e1d49322c649b,2017-10-05 11:55:04,60.85,Pending,ituverava,SP
15d19cc3fdb1b3bdea39f23b8f3a7a11,29241f966f58fcd5d7cd10977fa26190,2018-07-25 10:47:35,141.44,Failed,sao paulo,SP
6221ed781ae09ecc0882f02db01e49f9,d357b3b8cfab071e2d3bcc009f24b3bf,2017-12-03 13:21:44,49.41,Pending,sao paulo,SP
b3feb3846bb0a8d68cd328138324bea4,4696c1f1c98537de03619ea8972564b7,2018-01-03 17:03:45,78.37,Pending,sao paulo,SP
f53340ca014b3ee6d71eaca8c0262828,b7050d0df94080891fcc78ce49294a1e,2018-02-23 16:51:05,70.8,Pending,rio de janeiro,RJ
22aa0b4e8c7855fd8d534a7692579a36,9e1d60f744e20177e6c2b1062af5c97c,2017-01-20 11:12:25,751.05,Pending,balneario camboriu,SC
f875abf3cc68933b94d08b4ca51726d0,7a506893701d28bd57d183384f4cb225,2018-04-30 22:09:26,67.13,Pending,ibiruba,RS
087a1c1dfd41b68ab6a6cd8551147bb2,027173ae64ea4eb32139b3205e7e02c0,2018-07-30 14:06:15,35.36,Pending,sao paulo,SP
84d48347cdbfce0a17da7b6b9cd90492,9695ed0844ddd2e94315f39ed1828058,2018-02-24 12:34:36,104.42,Pending,embu-guacu,SP
f52849f04dabb7e33d5ac651293386e9,f1eecbba10e1689e4fddaae036b8a85e,2017-05-07 18:34:36,66.69,Pending,piritiba,BA
e25282d3cadf7b4c3a491dfb533dfdb0,589cd95dd75d0bcd4eb5739b1b3fb1e8,2017-09-29 21:35:33,237.07,Pending,sao jose dos campos,SP
ae9e63d9e351f66eb5f9032397bcddfd,63f68ffa0f446541d46ab78adc2c1a20,2018-01-18 18:30:47,8.61,Failed,rio de janeiro,RJ
ae9e63d9e351f66eb5f9032397bcddfd,63f68ffa0f446541d46ab78adc2c1a20,2018-01-18 18:30:47,16.25,Failed,rio de janeiro,RJ
a87ef9e0075f9e9636d1b1f3162aff06,86dbfdbce3774efc9cbbec339ad6233d,2018-02-06 18:55:22,109.81,Failed,betim,MG
bfd279d30475171e707bc248cffdc615,0138300525351148ae5c0bfe11efe43c,2018-07-26 19:51:54,78.35,Pending,curitiba,PR
4503d7de448cb75c09c539a1f407c7eb,aee6125cb5bde8bf58b7a0dc231f8c51,2018-05-14 12:07:43,27.19,Pending,campinas,SP
18cc6945eeb0fac797b1e48e96bb7ad7,14b49d162cc1a8333aec3853db1812f5,2018-01-15 15:38:06,294.75,Failed,guarulhos,SP
6cbe1e11a1d2be3cada894fcdcbb020e,a2a0af54fdc9de410b95d6e643232349,2018-08-19 20:45:58,73.77,Pending,florianopolis,SC
497dd86000dbe348d33b6fa239f2521b,540414af4996cfdbb392622b3c082294,2018-06-21 13:57:12,37.26,Pending,osasco,SP
284f45ebbf2b9dae5ad6699417798e08,d4ba90ce0c49bffcd1b221f4bd2e9741,2017-07-01 15:09:06,97.2,Failed,sao joao de meriti,RJ
e9a85222994b1065ed4e23c6426b64a9,2093d27c791c109d890d8ee08bfeb997,2018-07-29 18:18:15,47.8,Pending,porto xavier,RS
8d7bd36f24580dd73c1adff3062b7f5b,082fce44f8c254bf6dc2c4e7bae58467,2017-12-07 10:29:18,125.39,Pending,barueri,SP
206d1a13596872a713dba14504fdf699,58c5eb8e7844d1ecd85128e663f49e04,2018-07-29 20:50:22,286.45,Failed,brasilia,DF
8006b152280a7ed38378fc8eaa989a7c,2de44491346ab7fcc2819ddd069a54e4,2018-08-03 14:20:29,78.03,Failed,sao paulo,SP
7a7479ce34e70289b2545041300044a6,2b62d4b90a5c620b13bd4968b7e2e1b5,2017-08-28 01:27:10,175.77,Pending,passo fundo,RS
